Time,Tv_avg,rho_V_avg,Q_VL,Q_L,Q_V,Q_Vw,Q_env_w,Q_w_L,Q_tot,V_L,B_L,BOG,dV_L,Tw_avg,drho_V_avg,T_w_raw_0,T_w_raw_1,T_w_raw_2,T_w_raw_3,T_w_raw_4,T_w_raw_5,T_w_raw_6,T_w_raw_7,T_w_raw_8,T_w_raw_9,T_w_raw_10,T_w_raw_11,T_w_raw_12,T_w_raw_13,T_w_raw_14,T_w_raw_15,T_w_raw_16,T_w_raw_17,T_w_raw_18,T_w_raw_19,T_w_raw_20,T_w_raw_21,T_w_raw_22,T_w_raw_23,T_w_raw_24,T_w_raw_25,T_w_raw_26,T_w_raw_27,T_w_raw_28,T_w_raw_29,T_w_raw_30,T_w_raw_31,T_w_raw_32,T_w_raw_33,T_w_raw_34,T_w_raw_35,T_w_raw_36,T_w_raw_37,T_w_raw_38,T_w_raw_39,T_w_raw_40,T_w_raw_41,T_w_raw_42,T_w_raw_43,T_w_raw_44,T_w_raw_45,T_w_raw_46,T_V_raw_0,T_V_raw_1,T_V_raw_2,T_V_raw_3,T_V_raw_4,T_V_raw_5,T_V_raw_6,T_V_raw_7,T_V_raw_8,T_V_raw_9,T_V_raw_10,T_V_raw_11,T_V_raw_12,T_V_raw_13,T_V_raw_14,T_V_raw_15,T_V_raw_16,T_V_raw_17,T_V_raw_18,T_V_raw_19,T_V_raw_20,T_V_raw_21,T_V_raw_22,T_V_raw_23,T_V_raw_24,T_V_raw_25,T_V_raw_26,T_V_raw_27,T_V_raw_28,T_V_raw_29,T_V_raw_30,Q_b,Q_L_inst,T_BOG
212544,241.428,0.883319,171.961,19822.4,1016.75,711.722,-10995.4,-19822.4,31111.9,83613.6,0.0227149,0.0226877,-3.36322e-05,260.674,-5.77072e-10,239.861,240.732,241.603,242.474,243.347,244.222,245.098,245.978,246.86,247.746,248.636,249.531,250.429,251.333,252.242,253.156,254.076,255.001,255.932,256.868,257.81,258.757,259.709,260.665,261.625,262.588,263.553,264.519,265.485,266.45,267.412,268.369,269.319,270.261,271.19,272.106,273.005,273.883,274.738,275.565,276.361,277.12,277.84,278.514,279.137,279.705,280.211,239.834,239.976,240.115,240.251,240.383,240.513,240.639,240.762,240.881,240.996,241.107,241.215,241.318,241.417,241.512,241.602,241.687,241.768,241.844,241.916,241.981,242.042,242.097,242.147,242.19,242.228,242.259,242.284,242.302,242.313,242.317,10405.8,20063.4,242.317
214272,241.427,0.88332,171.023,19970.2,992.596,694.817,-9251.9,-19970.2,31004.2,83613.6,0.0226363,0.022597,-3.35189e-05,260.551,2.1852e-09,239.861,240.738,241.616,242.494,243.373,244.253,245.136,246.021,246.908,247.8,248.694,249.592,250.494,251.401,252.312,253.228,254.147,255.073,256.002,256.936,257.873,258.815,259.759,260.707,261.656,262.607,263.557,264.507,265.453,266.397,267.333,268.264,269.183,270.091,270.984,271.86,272.715,273.547,274.351,275.125,275.863,276.563,277.218,277.825,278.379,278.875,279.307,239.834,239.975,240.114,240.249,240.381,240.511,240.637,240.759,240.878,240.994,241.105,241.213,241.316,241.415,241.51,241.601,241.687,241.768,241.845,241.916,241.982,242.043,242.098,242.148,242.192,242.23,242.261,242.286,242.305,242.316,242.319,10168.1,19605.2,242.319
216000,241.426,0.883326,169.964,20104.4,968.088,677.662,-7664.82,-20104.4,30878.7,83613.5,0.0225447,0.0224937,-3.33874e-05,260.405,4.867e-09,239.861,240.744,241.628,242.511,243.396,244.282,245.17,246.059,246.952,247.847,248.745,249.646,250.551,251.459,252.371,253.287,254.206,255.129,256.056,256.985,257.917,258.851,259.788,260.724,261.662,262.597,263.532,264.462,265.388,266.307,267.218,268.119,269.007,269.88,270.736,271.571,272.383,273.167,273.922,274.642,275.325,275.966,276.561,277.105,277.593,278.022,278.386,239.834,239.974,240.112,240.247,240.379,240.508,240.634,240.756,240.875,240.99,241.102,241.21,241.313,241.413,241.508,241.599,241.685,241.766,241.843,241.915,241.981,242.042,242.098,242.148,242.192,242.23,242.262,242.287,242.305,242.316,242.32,9926.68,19139.7,242.32
217728,241.423,0.883337,168.803,20224.2,943.608,660.525,-6257.63,-20224.2,30738.8,83613.4,0.0224425,0.0223804,-3.32399e-05,260.239,7.42802e-09,239.861,240.75,241.638,242.527,243.416,244.307,245.199,246.093,246.989,247.887,248.788,249.691,250.598,251.507,252.418,253.333,254.25,255.17,256.092,257.016,257.941,258.866,259.792,260.717,261.64,262.56,263.476,264.386,265.289,266.184,267.067,267.938,268.793,269.631,270.449,271.243,272.011,272.75,273.456,274.125,274.755,275.34,275.878,276.363,276.792,277.16,277.463,239.834,239.974,240.11,240.245,240.376,240.505,240.63,240.752,240.871,240.986,241.098,241.206,241.309,241.409,241.504,241.595,241.682,241.763,241.84,241.912,241.979,242.04,242.096,242.146,242.191,242.229,242.261,242.286,242.304,242.315,242.319,9685.22,18674.1,242.319
219456,241.42,0.883352,167.558,20329.1,919.541,643.679,-5052.15,-20329.1,30587.9,83613.4,0.0223324,0.0222598,-3.30787e-05,260.055,9.82989e-09,239.862,240.754,241.647,242.54,243.434,244.328,245.224,246.121,247.02,247.921,248.823,249.728,250.634,251.543,252.453,253.365,254.279,255.195,256.111,257.027,257.944,258.859,259.773,260.684,261.592,262.495,263.391,264.28,265.16,266.028,266.883,267.723,268.546,269.348,270.128,270.882,271.608,272.302,272.961,273.582,274.161,274.695,275.18,275.612,275.987,276.302,276.552,239.834,239.973,240.109,240.242,240.373,240.501,240.626,240.748,240.866,240.981,241.093,241.201,241.304,241.404,241.499,241.591,241.677,241.759,241.836,241.908,241.975,242.037,242.093,242.143,242.188,242.226,242.258,242.283,242.301,242.313,242.316,9447.56,18215.9,242.316
221184,241.415,0.883371,166.249,20411.3,896.268,627.388,-4070.08,-20411.3,30422.4,83613.3,0.0222115,0.0221294,-3.29063e-05,259.856,1.20361e-08,239.862,240.758,241.655,242.551,243.448,244.346,245.244,246.144,247.044,247.946,248.849,249.754,250.66,251.566,252.475,253.383,254.293,255.202,256.111,257.019,257.926,258.83,259.731,260.627,261.519,262.403,263.279,264.146,265.001,265.843,266.669,267.478,268.268,269.035,269.778,270.493,271.178,271.83,272.445,273.021,273.554,274.041,274.478,274.863,275.192,275.461,275.668,239.834,239.972,240.107,240.239,240.369,240.497,240.621,240.743,240.861,240.976,241.087,241.195,241.298,241.398,241.494,241.585,241.671,241.754,241.831,241.903,241.97,242.032,242.088,242.139,242.183,242.222,242.254,242.279,242.297,242.309,242.312,9217.47,17772.2,242.312
222912,241.41,0.883394,164.9,20477.6,874.155,611.909,-3324.11,-20477.6,30252.9,83613.3,0.0220878,0.0219971,-3.27253e-05,259.645,1.40138e-08,239.862,240.761,241.66,242.559,243.459,244.358,245.259,246.16,247.061,247.963,248.866,249.77,250.674,251.578,252.483,253.387,254.29,255.193,256.094,256.992,257.888,258.779,259.666,260.547,261.421,262.286,263.141,263.985,264.815,265.63,266.429,267.207,267.965,268.698,269.405,270.083,270.73,271.341,271.916,272.45,272.942,273.387,273.784,274.128,274.418,274.652,274.825,239.834,239.97,240.105,240.236,240.366,240.493,240.617,240.738,240.855,240.97,241.081,241.188,241.292,241.391,241.487,241.578,241.665,241.747,241.824,241.897,241.964,242.026,242.082,242.133,242.177,242.216,242.248,242.273,242.292,242.303,242.307,8998.56,17350.1,242.307
224640,241.404,0.88342,163.531,20521.3,853.551,597.485,-2826.62,-20521.3,30076.6,83613.2,0.0219591,0.0218609,-3.25388e-05,259.426,1.57338e-08,239.862,240.763,241.664,242.565,243.466,244.367,245.268,246.169,247.071,247.972,248.874,249.775,250.676,251.577,252.477,253.375,254.272,255.166,256.059,256.946,257.83,258.708,259.581,260.444,261.301,262.145,262.98,263.8,264.606,265.394,266.165,266.914,267.64,268.341,269.015,269.658,270.269,270.844,271.383,271.88,272.335,272.745,273.107,273.419,273.679,273.886,274.036,239.834,239.969,240.102,240.233,240.362,240.488,240.611,240.732,240.849,240.963,241.074,241.181,241.285,241.384,241.479,241.57,241.657,241.739,241.817,241.889,241.956,242.018,242.075,242.125,242.17,242.209,242.241,242.266,242.285,242.296,242.3,8794.28,16956.3,242.3
226368,241.397,0.883448,162.166,20543.8,834.779,584.346,-2586.76,-20543.8,29898.1,83613.2,0.0218287,0.0217244,-3.23492e-05,259.201,1.71698e-08,239.862,240.764,241.666,242.567,243.469,244.37,245.271,246.172,247.072,247.972,248.871,249.77,250.667,251.563,252.457,253.349,254.238,255.124,256.006,256.882,257.753,258.617,259.474,260.321,261.159,261.984,262.797,263.594,264.376,265.139,265.882,266.603,267.3,267.97,268.613,269.224,269.803,270.346,270.852,271.319,271.744,272.124,272.46,272.748,272.987,273.175,273.313,239.834,239.968,240.1,240.23,240.358,240.483,240.606,240.726,240.843,240.956,241.067,241.174,241.277,241.376,241.471,241.562,241.649,241.731,241.808,241.881,241.948,242.01,242.066,242.117,242.162,242.2,242.233,242.258,242.277,242.288,242.292,8607.86,16596.9,242.292
228096,241.389,0.883479,160.826,20545.7,818.137,572.696,-2607.75,-20545.7,29721.5,83613.1,0.0216997,0.0215906,-3.216e-05,258.976,1.83013e-08,239.862,240.764,241.666,242.567,243.468,244.369,245.268,246.168,247.066,247.963,248.859,249.754,250.646,251.537,252.424,253.309,254.189,255.065,255.936,256.801,257.659,258.509,259.349,260.18,260.998,261.804,262.596,263.371,264.129,264.868,265.585,266.279,266.949,267.592,268.206,268.789,269.34,269.855,270.334,270.775,271.176,271.535,271.851,272.123,272.35,272.532,272.668,239.834,239.967,240.098,240.227,240.354,240.479,240.601,240.72,240.836,240.949,241.059,241.166,241.268,241.367,241.462,241.553,241.64,241.722,241.799,241.871,241.939,242.001,242.057,242.108,242.153,242.191,242.223,242.249,242.267,242.279,242.282,8442.25,16277.5,242.282
229824,241.381,0.883511,159.533,20524.9,803.887,562.721,-2888.3,-20524.9,29547.2,83613,0.0215725,0.02146,-3.1974e-05,258.752,1.91115e-08,239.862,240.763,241.664,242.564,243.464,244.362,245.26,246.157,247.052,247.946,248.838,249.728,250.615,251.499,252.379,253.255,254.126,254.992,255.852,256.704,257.548,258.383,259.208,260.021,260.822,261.608,262.38,263.134,263.869,264.585,265.278,265.948,266.593,267.211,267.801,268.359,268.886,269.379,269.837,270.258,270.642,270.986,271.291,271.556,271.781,271.966,272.111,239.834,239.966,240.096,240.224,240.35,240.474,240.595,240.714,240.83,240.942,241.052,241.158,241.26,241.359,241.453,241.544,241.63,241.712,241.789,241.862,241.929,241.991,242.047,242.098,242.142,242.181,242.213,242.239,242.257,242.269,242.272,8300.04,16003.3,242.272
231552,241.373,0.883545,158.31,20480.4,792.253,554.577,-3425.75,-20480.4,29376.8,83613,0.0214481,0.0213336,-3.1794e-05,258.534,1.95889e-08,239.862,240.761,241.66,242.558,243.455,244.351,245.246,246.14,247.031,247.921,248.807,249.692,250.572,251.449,252.321,253.189,254.05,254.905,255.753,256.593,257.423,258.243,259.052,259.849,260.632,261.4,262.151,262.886,263.6,264.295,264.967,265.615,266.238,266.835,267.403,267.942,268.449,268.925,269.367,269.776,270.149,270.487,270.789,271.056,271.288,271.486,271.651,239.834,239.965,240.094,240.222,240.347,240.47,240.59,240.708,240.823,240.935,241.044,241.149,241.251,241.35,241.444,241.534,241.621,241.702,241.779,241.851,241.918,241.98,242.036,242.087,242.132,242.17,242.203,242.228,242.246,242.258,242.262,8183.48,15778.6,242.262
233280,241.365,0.883579,157.176,20417,783.418,548.393,-4209.95,-20417,29217,83612.9,0.0213315,0.0212165,-3.1623e-05,258.325,1.97269e-08,239.862,240.758,241.654,242.549,243.443,244.336,245.227,246.116,247.003,247.887,248.768,249.646,250.519,251.389,252.252,253.111,253.962,254.806,255.641,256.469,257.285,258.091,258.885,259.666,260.431,261.182,261.915,262.631,263.327,264.002,264.655,265.285,265.889,266.468,267.019,267.543,268.036,268.5,268.933,269.335,269.705,270.044,270.352,270.63,270.878,271.099,271.294,239.834,239.964,240.092,240.219,240.343,240.465,240.585,240.702,240.816,240.928,241.036,241.141,241.243,241.341,241.435,241.525,241.611,241.692,241.769,241.841,241.908,241.969,242.026,242.076,242.121,242.159,242.191,242.217,242.235,242.246,242.25,8094.42,15606.9,242.25
235008,241.357,0.883613,156.151,20332.9,777.522,544.266,-5228.54,-20332.9,29067.6,83612.9,0.0212224,0.0211084,-3.14636e-05,258.129,1.95242e-08,239.862,240.754,241.647,242.538,243.428,244.316,245.203,246.087,246.968,247.847,248.721,249.592,250.458,251.319,252.173,253.022,253.862,254.696,255.519,256.334,257.137,257.929,258.708,259.474,260.224,260.958,261.675,262.374,263.053,263.712,264.348,264.962,265.552,266.117,266.656,267.169,267.654,268.112,268.541,268.944,269.318,269.666,269.987,270.285,270.559,270.812,271.048,239.834,239.963,240.091,240.216,240.34,240.461,240.58,240.696,240.81,240.921,241.029,241.133,241.234,241.332,241.426,241.515,241.601,241.682,241.758,241.83,241.897,241.958,242.014,242.065,242.109,242.148,242.18,242.205,242.224,242.235,242.239,8034.25,15490.9,242.239
236736,241.349,0.883646,155.251,20232,774.658,542.261,-6484.46,-20232,28933.5,83612.8,0.0211244,0.021013,-3.13183e-05,257.948,1.89847e-08,239.862,240.75,241.637,242.524,243.409,244.292,245.173,246.052,246.927,247.799,248.667,249.53,250.388,251.24,252.085,252.924,253.754,254.577,255.389,256.191,256.981,257.76,258.525,259.276,260.012,260.732,261.434,262.119,262.783,263.428,264.051,264.653,265.232,265.787,266.318,266.825,267.307,267.765,268.198,268.607,268.993,269.357,269.701,270.026,270.334,270.63,270.915,239.834,239.963,240.089,240.214,240.337,240.457,240.576,240.691,240.804,240.915,241.022,241.126,241.226,241.323,241.417,241.506,241.591,241.672,241.748,241.82,241.886,241.947,242.003,242.054,242.098,242.136,242.168,242.194,242.212,242.223,242.227,8003.93,15432.4,242.227
238464,241.341,0.883679,154.492,20112.1,774.871,542.41,-7905.92,-20112.1,28812.9,83612.8,0.0210364,0.0209289,-3.11894e-05,257.785,1.81174e-08,239.861,240.744,241.627,242.508,243.387,244.265,245.14,246.012,246.881,247.746,248.606,249.462,250.31,251.154,251.99,252.819,253.639,254.45,255.251,256.042,256.819,257.586,258.338,259.077,259.799,260.507,261.196,261.869,262.521,263.156,263.769,264.362,264.933,265.484,266.012,266.519,267.003,267.466,267.909,268.332,268.736,269.124,269.496,269.857,270.208,270.554,270.897,239.834,239.962,240.088,240.212,240.334,240.454,240.571,240.687,240.799,240.909,241.015,241.119,241.219,241.315,241.408,241.497,241.582,241.662,241.738,241.809,241.876,241.937,241.993,242.043,242.087,242.125,242.157,242.182,242.2,242.212,242.215,8003.93,15432.4,242.215
240192,241.333,0.883709,153.887,19980.7,778.158,544.711,-9538.43,-19980.7,28713.6,83612.7,0.0209639,0.0208617,-3.10787e-05,257.643,1.69362e-08,239.861,240.738,241.615,242.49,243.363,244.235,245.103,245.968,246.83,247.687,248.54,249.387,250.228,251.062,251.889,252.708,253.518,254.319,255.108,255.888,256.655,257.41,258.151,258.878,259.589,260.286,260.965,261.628,262.272,262.899,263.505,264.094,264.662,265.212,265.741,266.253,266.745,267.22,267.678,268.121,268.55,268.969,269.378,269.782,270.183,270.587,270.996,239.834,239.961,240.087,240.21,240.332,240.451,240.568,240.682,240.794,240.903,241.009,241.112,241.212,241.308,241.4,241.489,241.573,241.653,241.729,241.8,241.866,241.927,241.982,242.032,242.076,242.114,242.146,242.171,242.189,242.2,242.204,8034.25,15490.9,242.204
241920,241.327,0.883737,153.447,19833.9,784.466,549.126,-11303.4,-19833.9,28630.9,83612.7,0.0209035,0.0208079,-3.09884e-05,257.524,1.54607e-08,239.861,240.732,241.601,242.47,243.337,244.201,245.063,245.921,246.775,247.624,248.469,249.308,250.14,250.965,251.783,252.593,253.393,254.184,254.964,255.733,256.49,257.235,257.966,258.683,259.386,260.073,260.745,261.4,262.039,262.661,263.265,263.852,264.422,264.975,265.511,266.032,266.538,267.03,267.509,267.978,268.439,268.895,269.347,269.801,270.259,270.727,271.209,239.834,239.961,240.086,240.209,240.33,240.448,240.565,240.679,240.79,240.898,241.004,241.106,241.205,241.301,241.393,241.481,241.565,241.645,241.72,241.79,241.856,241.917,241.972,242.022,242.066,242.104,242.135,242.16,242.179,242.19,242.193,8094.42,15606.9,242.193
243648,241.321,0.883763,153.18,19676.7,793.697,555.588,-13192.9,-19676.7,28568.9,83612.6,0.0208583,0.0207705,-3.09197e-05,257.429,1.37143e-08,239.861,240.724,241.587,242.449,243.309,244.166,245.02,245.87,246.717,247.558,248.395,249.225,250.049,250.866,251.675,252.475,253.266,254.048,254.819,255.579,256.327,257.063,257.786,258.496,259.191,259.872,260.539,261.19,261.826,262.446,263.051,263.641,264.217,264.778,265.325,265.86,266.384,266.899,267.405,267.906,268.405,268.903,269.405,269.914,270.435,270.973,271.533,239.834,239.961,240.085,240.208,240.328,240.447,240.562,240.676,240.786,240.894,240.999,241.101,241.2,241.295,241.386,241.474,241.558,241.637,241.712,241.782,241.848,241.908,241.963,242.013,242.056,242.094,242.125,242.15,242.169,242.18,242.183,8183.48,15778.6,242.183
245376,241.315,0.883785,153.092,19510.5,805.704,563.992,-15175.3,-19510.5,28527.7,83612.6,0.0208281,0.0207491,-3.08736e-05,257.362,1.17246e-08,239.86,240.717,241.573,242.427,243.279,244.129,244.975,245.818,246.657,247.49,248.319,249.141,249.956,250.765,251.565,252.357,253.14,253.913,254.676,255.428,256.169,256.898,257.614,258.318,259.009,259.686,260.35,260.999,261.636,262.258,262.868,263.464,264.049,264.622,265.186,265.74,266.287,266.829,267.368,267.906,268.447,268.993,269.549,270.119,270.708,271.321,271.963,239.834,239.961,240.085,240.207,240.327,240.445,240.561,240.674,240.784,240.891,240.996,241.097,241.195,241.29,241.381,241.468,241.551,241.63,241.705,241.775,241.84,241.9,241.955,242.004,242.048,242.085,242.117,242.141,242.159,242.17,242.174,8300.04,16003.3,242.174
247104,241.311,0.883803,153.185,19339.4,820.298,574.208,-17221.6,-19339.4,28509,83612.5,0.0208145,0.0207452,-3.08507e-05,257.322,9.5235e-09,239.86,240.709,241.557,242.404,243.248,244.09,244.929,245.764,246.595,247.421,248.241,249.056,249.863,250.664,251.456,252.24,253.016,253.782,254.538,255.283,256.018,256.741,257.453,258.153,258.841,259.517,260.181,260.832,261.472,262.1,262.718,263.324,263.923,264.512,265.095,265.673,266.248,266.822,267.397,267.977,268.565,269.164,269.779,270.414,271.074,271.765,272.492,239.834,239.961,240.085,240.207,240.327,240.445,240.56,240.672,240.782,240.889,240.993,241.094,241.192,241.286,241.376,241.463,241.546,241.625,241.699,241.768,241.833,241.893,241.948,241.997,242.04,242.077,242.109,242.133,242.151,242.162,242.166,8442.25,16277.5,242.166
248832,241.307,0.883818,153.458,19166.2,837.249,586.074,-19297.3,-19166.2,28513.6,83612.4,0.0208179,0.0207591,-3.08516e-05,257.31,7.1462e-09,239.86,240.701,241.542,242.381,243.218,244.052,244.883,245.71,246.534,247.351,248.165,248.971,249.772,250.564,251.35,252.127,252.896,253.655,254.406,255.146,255.877,256.596,257.306,258.004,258.692,259.368,260.035,260.69,261.337,261.974,262.603,263.223,263.839,264.448,265.055,265.66,266.267,266.877,267.493,268.118,268.757,269.413,270.09,270.792,271.527,272.298,273.111,239.834,239.961,240.085,240.207,240.327,240.444,240.559,240.671,240.781,240.888,240.991,241.092,241.189,241.283,241.373,241.459,241.542,241.62,241.694,241.763,241.828,241.887,241.942,241.99,242.034,242.071,242.102,242.126,242.144,242.155,242.159,8607.86,16596.9,242.159
250560,241.305,0.883828,153.908,18991.3,856.289,599.403,-21371.6,-18991.3,28538.9,83612.4,0.0208363,0.0207886,-3.08762e-05,257.326,4.63063e-09,239.86,240.693,241.526,242.357,243.187,244.013,244.837,245.657,246.473,247.283,248.089,248.888,249.682,250.468,251.248,252.019,252.782,253.537,254.283,255.019,255.747,256.465,257.174,257.872,258.562,259.242,259.914,260.577,261.233,261.881,262.525,263.163,263.799,264.432,265.066,265.703,266.345,266.994,267.654,268.328,269.021,269.735,270.477,271.25,272.059,272.912,273.812,239.834,239.961,240.086,240.208,240.328,240.445,240.56,240.672,240.781,240.887,240.991,241.091,241.188,241.281,241.371,241.457,241.539,241.617,241.69,241.759,241.824,241.883,241.937,241.986,242.028,242.066,242.096,242.121,242.139,242.15,242.153,8794.28,16956.3,242.153
252288,241.303,0.883834,154.53,18820.4,877.119,613.984,-23410.9,-18820.4,28587.5,83612.3,0.0208718,0.0208356,-3.0924e-05,257.37,2.01706e-09,239.859,240.686,241.511,242.335,243.156,243.976,244.792,245.605,246.413,247.217,248.016,248.809,249.596,250.377,251.151,251.917,252.676,253.427,254.17,254.905,255.631,256.349,257.059,257.761,258.454,259.141,259.82,260.493,261.161,261.825,262.486,263.144,263.803,264.463,265.128,265.799,266.479,267.17,267.877,268.603,269.352,270.127,270.934,271.778,272.663,273.596,274.583,239.834,239.962,240.087,240.209,240.329,240.446,240.561,240.673,240.782,240.888,240.991,241.091,241.187,241.28,241.37,241.456,241.537,241.615,241.688,241.757,241.821,241.88,241.934,241.982,242.025,242.062,242.092,242.117,242.134,242.145,242.149,8998.56,17350.1,242.149
254016,241.303,0.883835,155.313,18653,899.41,629.587,-25382.7,-18653,28655.4,83612.3,0.0209214,0.0208969,-3.09944e-05,257.442,-6.52655e-10,239.859,240.678,241.496,242.313,243.127,243.939,244.749,245.555,246.357,247.154,247.947,248.734,249.516,250.292,251.061,251.824,252.58,253.328,254.07,254.804,255.531,256.251,256.964,257.67,258.371,259.065,259.755,260.441,261.124,261.805,262.485,263.167,263.852,264.542,265.24,265.947,266.668,267.404,268.16,268.938,269.744,270.581,271.455,272.369,273.329,274.342,275.411,239.834,239.962,240.088,240.21,240.33,240.448,240.562,240.674,240.783,240.889,240.992,241.092,241.188,241.281,241.37,241.456,241.537,241.614,241.687,241.756,241.819,241.878,241.932,241.98,242.023,242.059,242.09,242.114,242.132,242.142,242.146,9217.47,17772.2,242.146
255744,241.304,0.883831,156.247,18492.3,922.81,645.967,-27256.8,-18492.3,28742,83612.2,0.0209847,0.0209719,-3.10862e-05,257.54,-3.33558e-09,239.859,240.671,241.482,242.292,243.099,243.905,244.708,245.508,246.303,247.095,247.883,248.665,249.443,250.214,250.98,251.741,252.494,253.242,253.984,254.719,255.448,256.172,256.89,257.603,258.312,259.017,259.72,260.42,261.12,261.821,262.524,263.232,263.945,264.667,265.4,266.146,266.908,267.691,268.496,269.329,270.193,271.091,272.03,273.014,274.047,275.135,276.285,239.834,239.963,240.089,240.212,240.332,240.45,240.565,240.677,240.786,240.892,240.995,241.094,241.19,241.283,241.372,241.457,241.538,241.615,241.688,241.756,241.82,241.878,241.931,241.979,242.022,242.058,242.089,242.113,242.131,242.141,242.145,9447.56,18215.9,242.145
