Time,Tv_avg,rho_V_avg,Q_VL,Q_L,Q_V,Q_Vw,Q_env_w,Q_w_L,Q_tot,V_L,B_L,BOG,dV_L,Tw_avg,drho_V_avg,T_w_raw_0,T_w_raw_1,T_w_raw_2,T_w_raw_3,T_w_raw_4,T_w_raw_5,T_w_raw_6,T_w_raw_7,T_w_raw_8,T_w_raw_9,T_w_raw_10,T_w_raw_11,T_w_raw_12,T_w_raw_13,T_w_raw_14,T_w_raw_15,T_w_raw_16,T_w_raw_17,T_w_raw_18,T_w_raw_19,T_w_raw_20,T_w_raw_21,T_w_raw_22,T_w_raw_23,T_w_raw_24,T_w_raw_25,T_w_raw_26,T_w_raw_27,T_w_raw_28,T_w_raw_29,T_w_raw_30,T_w_raw_31,T_w_raw_32,T_w_raw_33,T_w_raw_34,T_w_raw_35,T_w_raw_36,T_w_raw_37,T_w_raw_38,T_w_raw_39,T_w_raw_40,T_w_raw_41,T_w_raw_42,T_w_raw_43,T_w_raw_44,T_w_raw_45,T_w_raw_46,T_V_raw_0,T_V_raw_1,T_V_raw_2,T_V_raw_3,T_V_raw_4,T_V_raw_5,T_V_raw_6,T_V_raw_7,T_V_raw_8,T_V_raw_9,T_V_raw_10,T_V_raw_11,T_V_raw_12,T_V_raw_13,T_V_raw_14,T_V_raw_15,T_V_raw_16,T_V_raw_17,T_V_raw_18,T_V_raw_19,T_V_raw_20,T_V_raw_21,T_V_raw_22,T_V_raw_23,T_V_raw_24,T_V_raw_25,T_V_raw_26,T_V_raw_27,T_V_raw_28,T_V_raw_29,T_V_raw_30,Q_b,Q_L_inst,T_BOG
972000,241.428,0.883316,175.977,18116.2,1170.43,819.3,-31086.3,-18116.2,30964.7,83589.1,0.0226075,0.0226677,-3.34388e-05,260.344,-2.0246e-08,239.859,240.655,241.451,242.247,243.045,243.844,244.645,245.448,246.253,247.062,247.875,248.692,249.513,250.341,251.174,252.015,252.862,253.719,254.584,255.46,256.346,257.245,258.156,259.081,260.02,260.975,261.947,262.936,263.944,264.971,266.018,267.086,268.175,269.287,270.421,271.577,272.757,273.958,275.182,276.427,277.693,278.977,280.278,281.595,282.923,284.261,285.604,239.834,239.98,240.121,240.259,240.393,240.523,240.649,240.771,240.889,241.004,241.114,241.22,241.322,241.42,241.513,241.602,241.687,241.767,241.842,241.912,241.977,242.037,242.092,242.14,242.184,242.221,242.252,242.277,242.294,242.305,242.309,11853.2,22843.5,242.309
975600,241.445,0.883247,177.29,18397.4,1163.31,814.314,-27718.5,-18397.4,31176.6,83588.9,0.0227621,0.0228107,-3.36637e-05,260.637,-1.76428e-08,239.859,240.667,241.476,242.285,243.095,243.907,244.722,245.539,246.36,247.184,248.013,248.846,249.686,250.532,251.385,252.245,253.114,253.992,254.88,255.778,256.688,257.61,258.545,259.493,260.455,261.432,262.426,263.434,264.46,265.503,266.563,267.641,268.736,269.849,270.979,272.126,273.288,274.465,275.656,276.859,278.072,279.292,280.517,281.743,282.966,284.183,285.389,239.834,239.981,240.124,240.263,240.398,240.529,240.657,240.781,240.9,241.016,241.127,241.235,241.338,241.437,241.531,241.621,241.707,241.787,241.863,241.934,242,242.061,242.116,242.165,242.209,242.246,242.278,242.302,242.32,242.331,242.335,11787.6,22717,242.335
979200,241.459,0.883189,177.862,18722.9,1143.28,800.299,-23757.2,-18722.9,31296.2,83588.8,0.0228495,0.022881,-3.37985e-05,260.825,-1.3843e-08,239.859,240.682,241.505,242.329,243.154,243.982,244.811,245.644,246.48,247.321,248.167,249.018,249.875,250.739,251.61,252.489,253.377,254.274,255.18,256.098,257.025,257.965,258.916,259.88,260.856,261.847,262.85,263.867,264.897,265.942,266.999,268.07,269.153,270.248,271.354,272.469,273.592,274.722,275.855,276.99,278.124,279.253,280.374,281.483,282.575,283.645,284.687,239.834,239.981,240.125,240.265,240.401,240.534,240.662,240.787,240.908,241.025,241.138,241.246,241.35,241.45,241.546,241.637,241.723,241.805,241.882,241.953,242.02,242.081,242.137,242.187,242.231,242.269,242.3,242.325,242.344,242.355,242.358,11595.1,22346.1,242.358
982800,241.469,0.883147,177.658,19081.7,1111.73,778.212,-19490.8,-19081.7,31326.5,83588.7,0.0228716,0.0228821,-3.38344e-05,260.896,-9.10938e-09,239.86,240.698,241.537,242.377,243.218,244.061,244.907,245.756,246.608,247.465,248.327,249.195,250.068,250.948,251.835,252.73,253.633,254.544,255.465,256.395,257.335,258.285,259.245,260.215,261.197,262.189,263.191,264.203,265.225,266.257,267.297,268.344,269.398,270.457,271.52,272.584,273.648,274.709,275.765,276.811,277.846,278.864,279.861,280.834,281.776,282.682,283.547,239.834,239.981,240.125,240.265,240.402,240.535,240.665,240.79,240.912,241.03,241.144,241.253,241.359,241.46,241.556,241.648,241.735,241.818,241.895,241.968,242.035,242.097,242.153,242.204,242.248,242.286,242.318,242.344,242.362,242.373,242.377,11289,21756.1,242.377
986400,241.475,0.883124,176.693,19440,1070.8,749.559,-15201.5,-19440,31256.2,83588.6,0.0228202,0.0228071,-3.37686e-05,260.845,-3.76775e-09,239.861,240.715,241.569,242.425,243.281,244.14,245.001,245.866,246.734,247.606,248.482,249.365,250.251,251.145,252.044,252.951,253.864,254.786,255.714,256.652,257.595,258.549,259.508,260.477,261.452,262.436,263.425,264.421,265.421,266.427,267.434,268.445,269.454,270.462,271.466,272.464,273.452,274.43,275.391,276.335,277.255,278.15,279.012,279.839,280.624,281.361,282.046,239.834,239.981,240.124,240.264,240.401,240.534,240.664,240.79,240.912,241.031,241.145,241.256,241.362,241.464,241.561,241.654,241.742,241.825,241.903,241.977,242.044,242.107,242.164,242.215,242.26,242.299,242.331,242.357,242.375,242.387,242.39,10890,20987.1,242.39
990000,241.476,0.88312,175.036,19782.5,1023.28,716.293,-11167.1,-19782.5,31099.1,83588.5,0.0227056,0.0226679,-3.36058e-05,260.674,1.81715e-09,239.861,240.73,241.6,242.47,243.341,244.214,245.09,245.968,246.849,247.733,248.622,249.515,250.413,251.316,252.224,253.137,254.057,254.981,255.912,256.848,257.79,258.737,259.69,260.646,261.607,262.571,263.537,264.505,265.473,266.44,267.404,268.364,269.317,270.262,271.195,272.115,273.018,273.901,274.761,275.593,276.394,277.16,277.885,278.566,279.196,279.771,280.285,239.834,239.979,240.122,240.261,240.397,240.53,240.66,240.786,240.909,241.028,241.143,241.253,241.36,241.462,241.56,241.654,241.743,241.827,241.905,241.979,242.048,242.111,242.168,242.22,242.265,242.304,242.337,242.363,242.382,242.393,242.397,10425.3,20091.7,242.397
993600,241.472,0.883137,172.797,20079.2,972.402,680.682,-7682.84,-20079.2,30859.4,83588.3,0.0225306,0.0224689,-3.3357e-05,260.397,7.26612e-09,239.861,240.743,241.626,242.509,243.392,244.278,245.165,246.054,246.945,247.84,248.737,249.638,250.542,251.45,252.361,253.276,254.195,255.118,256.044,256.973,257.905,258.839,259.775,260.712,261.649,262.585,263.519,264.45,265.376,266.296,267.207,268.108,268.996,269.871,270.726,271.562,272.374,273.16,273.915,274.637,275.32,275.962,276.557,277.102,277.591,278.021,278.386,239.834,239.978,240.118,240.257,240.392,240.524,240.654,240.779,240.902,241.02,241.135,241.246,241.353,241.456,241.554,241.648,241.738,241.822,241.901,241.976,242.045,242.108,242.166,242.218,242.264,242.303,242.336,242.362,242.381,242.393,242.397,9926.68,19130.7,242.397
997200,241.463,0.883173,170.128,20312.4,921.647,645.153,-4977.56,-20312.4,30555.7,83588.2,0.0223088,0.0222255,-3.30392e-05,260.032,1.22112e-08,239.862,240.754,241.646,242.539,243.432,244.326,245.222,246.118,247.017,247.917,248.819,249.722,250.629,251.536,252.447,253.358,254.272,255.186,256.101,257.016,257.933,258.846,259.76,260.669,261.576,262.477,263.373,264.259,265.137,266.003,266.857,267.694,268.515,269.314,270.092,270.843,271.566,272.257,272.913,273.531,274.107,274.637,275.118,275.546,275.918,276.23,276.477,239.834,239.976,240.115,240.251,240.385,240.516,240.645,240.77,240.891,241.01,241.124,241.235,241.342,241.445,241.543,241.637,241.727,241.812,241.891,241.966,242.035,242.099,242.157,242.21,242.256,242.295,242.328,242.355,242.374,242.385,242.389,9428.05,18169.7,242.389
1000800,241.451,0.883225,167.207,20463.2,874.471,612.13,-3236.68,-20463.2,30206,83588.1,0.0220535,0.0219523,-3.26741e-05,259.603,1.63196e-08,239.862,240.761,241.66,242.558,243.457,244.357,245.257,246.157,247.058,247.96,248.862,249.765,250.668,251.571,252.474,253.378,254.28,255.181,256.08,256.977,257.87,258.76,259.644,260.522,261.392,262.255,263.106,263.946,264.773,265.584,266.377,267.152,267.904,268.632,269.334,270.007,270.647,271.253,271.822,272.351,272.836,273.276,273.666,274.006,274.291,274.52,274.689,239.834,239.973,240.11,240.245,240.377,240.507,240.634,240.758,240.879,240.996,241.11,241.221,241.327,241.43,241.528,241.622,241.712,241.796,241.876,241.951,242.02,242.084,242.143,242.195,242.241,242.281,242.314,242.341,242.36,242.372,242.375,8963.4,17274.3,242.375
1004400,241.435,0.88329,164.231,20527.3,834.091,583.863,-2584.62,-20527.3,29839.8,83588,0.0217862,0.021672,-3.22865e-05,259.14,1.93158e-08,239.862,240.764,241.665,242.566,243.467,244.367,245.267,246.167,247.067,247.966,248.864,249.761,250.657,251.551,252.443,253.333,254.22,255.103,255.982,256.855,257.723,258.584,259.436,260.279,261.112,261.932,262.74,263.532,264.307,265.065,265.801,266.516,267.206,267.87,268.505,269.109,269.681,270.218,270.717,271.177,271.596,271.971,272.301,272.585,272.82,273.007,273.144,239.834,239.971,240.105,240.238,240.369,240.497,240.622,240.745,240.864,240.981,241.094,241.204,241.31,241.412,241.51,241.603,241.693,241.777,241.857,241.931,242.001,242.065,242.123,242.176,242.222,242.262,242.295,242.321,242.341,242.352,242.356,8564.4,16505.3,242.356
1008000,241.417,0.883364,161.398,20492.5,803.26,562.282,-3050.42,-20492.5,29474.4,83587.9,0.0215194,0.021398,-3.19028e-05,258.674,2.09983e-08,239.862,240.762,241.662,242.561,243.459,244.357,245.253,246.149,247.042,247.934,248.824,249.712,250.596,251.478,252.355,253.228,254.096,254.958,255.813,256.661,257.5,258.331,259.15,259.958,260.752,261.533,262.297,263.045,263.773,264.482,265.168,265.831,266.468,267.079,267.661,268.213,268.733,269.22,269.673,270.09,270.469,270.811,271.115,271.38,271.607,271.795,271.946,239.834,239.969,240.101,240.232,240.36,240.486,240.61,240.731,240.85,240.965,241.077,241.186,241.291,241.392,241.489,241.582,241.671,241.755,241.835,241.909,241.978,242.042,242.1,242.153,242.199,242.239,242.272,242.298,242.317,242.329,242.333,8258.24,15915.3,242.333
1011600,241.398,0.883441,158.904,20369.3,784.082,548.858,-4626.26,-20369.3,29142.8,83587.8,0.0212773,0.0211551,-3.15492e-05,258.237,2.12535e-08,239.862,240.756,241.65,242.543,243.435,244.326,245.215,246.102,246.986,247.867,248.746,249.62,250.49,251.355,252.215,253.069,253.916,254.755,255.586,256.407,257.218,258.018,258.806,259.58,260.339,261.083,261.809,262.518,263.206,263.875,264.521,265.143,265.742,266.314,266.86,267.379,267.869,268.33,268.761,269.162,269.534,269.876,270.189,270.474,270.733,270.967,271.178,239.834,239.966,240.097,240.226,240.352,240.477,240.599,240.718,240.835,240.949,241.06,241.167,241.271,241.372,241.468,241.561,241.649,241.732,241.811,241.885,241.954,242.017,242.075,242.127,242.173,242.213,242.246,242.272,242.291,242.303,242.307,8065.77,15544.4,242.307
1015200,241.38,0.883517,156.916,20160.5,777.867,544.507,-7174.48,-20160.5,28862.1,83587.6,0.0210723,0.0209557,-3.12498e-05,257.86,2.00625e-08,239.861,240.747,241.631,242.515,243.397,244.277,245.155,246.03,246.902,247.77,248.634,249.492,250.346,251.193,252.034,252.867,253.692,254.509,255.315,256.111,256.895,257.667,258.426,259.171,259.9,260.613,261.309,261.987,262.646,263.285,263.903,264.5,265.075,265.627,266.157,266.663,267.146,267.606,268.043,268.459,268.854,269.229,269.586,269.929,270.258,270.578,270.891,239.834,239.965,240.094,240.22,240.345,240.468,240.589,240.707,240.822,240.935,241.044,241.15,241.253,241.353,241.448,241.54,241.627,241.71,241.788,241.861,241.93,241.993,242.05,242.102,242.147,242.187,242.22,242.246,242.265,242.276,242.28,8000.13,15417.9,242.28
1018800,241.363,0.883586,155.575,19882.2,785.041,549.529,-10555,-19882.2,28653,83587.5,0.0209197,0.0208146,-3.10249e-05,257.567,1.75031e-08,239.861,240.734,241.606,242.477,243.347,244.214,245.078,245.939,246.796,247.648,248.496,249.338,250.173,251.002,251.824,252.637,253.441,254.235,255.019,255.792,256.554,257.302,258.037,258.758,259.465,260.156,260.83,261.488,262.129,262.752,263.358,263.945,264.514,265.065,265.598,266.115,266.614,267.099,267.569,268.027,268.474,268.914,269.348,269.78,270.215,270.655,271.107,239.834,239.964,240.091,240.217,240.34,240.462,240.581,240.697,240.811,240.923,241.031,241.136,241.237,241.336,241.43,241.521,241.607,241.689,241.766,241.839,241.907,241.969,242.026,242.077,242.123,242.162,242.194,242.22,242.239,242.25,242.254,8065.77,15544.4,242.254
1022400,241.349,0.883643,154.973,19555.4,805.117,563.582,-14504.3,-19555.4,28532.1,83587.4,0.0208314,0.0207431,-3.089e-05,257.378,1.37456e-08,239.86,240.719,241.577,242.433,243.288,244.14,244.988,245.834,246.674,247.511,248.341,249.166,249.984,250.795,251.598,252.392,253.178,253.954,254.719,255.474,256.217,256.947,257.666,258.371,259.063,259.742,260.406,261.056,261.692,262.314,262.922,263.516,264.097,264.666,265.224,265.771,266.31,266.843,267.37,267.896,268.422,268.952,269.49,270.04,270.606,271.194,271.808,239.834,239.963,240.09,240.214,240.337,240.457,240.575,240.691,240.804,240.914,241.021,241.125,241.225,241.322,241.416,241.505,241.591,241.672,241.748,241.82,241.887,241.949,242.005,242.056,242.101,242.14,242.172,242.198,242.216,242.227,242.231,8258.24,15915.3,242.231
1026000,241.339,0.883685,155.157,19196.2,836.729,585.71,-18783.9,-19196.2,28501.5,83587.3,0.0208091,0.0207417,-3.08542e-05,257.308,9.04159e-09,239.86,240.703,241.545,242.386,243.224,244.06,244.893,245.722,246.547,247.367,248.181,248.989,249.791,250.586,251.373,252.152,252.922,253.683,254.434,255.176,255.907,256.628,257.337,258.036,258.723,259.4,260.065,260.72,261.364,261.999,262.624,263.242,263.852,264.457,265.057,265.656,266.254,266.855,267.461,268.075,268.701,269.342,270.003,270.689,271.405,272.156,272.949,239.834,239.963,240.09,240.214,240.336,240.456,240.573,240.688,240.799,240.908,241.015,241.117,241.217,241.313,241.406,241.494,241.579,241.659,241.735,241.806,241.872,241.933,241.989,242.039,242.084,242.122,242.154,242.179,242.198,242.209,242.213,8564.4,16505.3,242.213
1029600,241.334,0.883708,156.116,18836,877.724,614.407,-23074,-18836,28569.9,83587.2,0.020859,0.0208152,-3.092e-05,257.359,3.70901e-09,239.86,240.687,241.513,242.338,243.16,243.981,244.798,245.612,246.421,247.226,248.026,248.82,249.608,250.389,251.164,251.931,252.69,253.442,254.185,254.92,255.646,256.364,257.073,257.774,258.467,259.152,259.83,260.502,261.168,261.829,262.486,263.142,263.796,264.452,265.112,265.777,266.45,267.135,267.834,268.551,269.291,270.056,270.852,271.684,272.558,273.478,274.45,239.834,239.964,240.091,240.215,240.337,240.457,240.574,240.688,240.799,240.907,241.013,241.115,241.214,241.309,241.401,241.488,241.572,241.652,241.727,241.797,241.863,241.923,241.979,242.028,242.072,242.11,242.142,242.167,242.185,242.196,242.2,8963.4,17274.3,242.2
1033200,241.333,0.883711,157.786,18493.1,925.312,647.718,-27101.1,-18493.1,28726.7,83587.1,0.0209735,0.0209544,-3.10827e-05,257.529,-1.89005e-09,239.859,240.671,241.483,242.293,243.101,243.907,244.71,245.51,246.306,247.099,247.886,248.669,249.446,250.218,250.984,251.745,252.498,253.246,253.987,254.723,255.451,256.175,256.892,257.605,258.313,259.018,259.718,260.418,261.116,261.816,262.516,263.222,263.933,264.653,265.382,266.126,266.884,267.664,268.465,269.293,270.152,271.046,271.979,272.957,273.985,275.067,276.21,239.834,239.965,240.093,240.218,240.341,240.461,240.577,240.692,240.803,240.911,241.016,241.117,241.216,241.31,241.401,241.488,241.571,241.65,241.725,241.795,241.86,241.919,241.974,242.023,242.067,242.104,242.136,242.16,242.179,242.189,242.193,9428.05,18169.7,242.193
1036800,241.337,0.883694,160.052,18198.6,976.25,683.375,-30587.5,-18198.6,28968.7,83587,0.0211502,0.0211552,-3.13315e-05,257.806,-7.37238e-09,239.859,240.658,241.456,242.254,243.05,243.843,244.635,245.424,246.21,246.992,247.771,248.546,249.318,250.084,250.847,251.606,252.36,253.11,253.856,254.598,255.337,256.073,256.807,257.539,258.271,259.003,259.737,260.473,261.213,261.96,262.714,263.478,264.254,265.044,265.851,266.678,267.528,268.404,269.31,270.249,271.226,272.244,273.308,274.421,275.59,276.818,278.11,239.834,239.967,240.096,240.223,240.346,240.467,240.584,240.699,240.81,240.918,241.023,241.124,241.222,241.317,241.407,241.494,241.577,241.655,241.729,241.798,241.863,241.922,241.977,242.025,242.068,242.106,242.137,242.161,242.179,242.19,242.194,9926.68,19130.7,242.194
1040400,241.346,0.883658,162.758,17966.4,1027.07,718.949,-33293.4,-17966.4,29273.4,83586.9,0.0213726,0.0213995,-3.16493e-05,258.172,-1.23612e-08,239.858,240.647,241.436,242.223,243.01,243.795,244.578,245.359,246.138,246.915,247.689,248.462,249.231,249.998,250.762,251.524,252.283,253.042,253.798,254.554,255.309,256.066,256.822,257.582,258.344,259.111,259.883,260.664,261.452,262.252,263.064,263.892,264.735,265.6,266.486,267.397,268.337,269.308,270.312,271.356,272.44,273.569,274.747,275.977,277.263,278.609,280.018,239.834,239.969,240.1,240.228,240.353,240.475,240.593,240.708,240.82,240.929,241.034,241.136,241.234,241.328,241.418,241.505,241.587,241.665,241.739,241.808,241.872,241.931,241.985,242.034,242.077,242.114,242.144,242.169,242.187,242.198,242.201,10425.3,20091.7,242.201
1044000,241.358,0.883605,165.716,17814.8,1074.31,752.015,-35030.6,-17814.8,29622.5,83586.7,0.0216275,0.0216725,-3.20145e-05,258.601,-1.65121e-08,239.858,240.641,241.423,242.204,242.985,243.764,244.543,245.32,246.097,246.872,247.647,248.419,249.192,249.963,250.734,251.504,252.275,253.046,253.82,254.594,255.372,256.152,256.938,257.729,258.528,259.333,260.15,260.976,261.817,262.671,263.544,264.434,265.347,266.282,267.244,268.234,269.256,270.311,271.404,272.535,273.71,274.93,276.198,277.517,278.89,280.319,281.806,239.834,239.971,240.105,240.235,240.361,240.484,240.604,240.72,240.833,240.942,241.048,241.15,241.249,241.343,241.434,241.52,241.603,241.681,241.754,241.823,241.887,241.946,242,242.048,242.091,242.128,242.159,242.183,242.201,242.211,242.215,10890,20987.1,242.215
1047600,241.374,0.883539,168.721,17750.8,1114.75,780.323,-35693,-17750.8,29988.8,83586.6,0.021895,0.021953,-3.24021e-05,259.064,-1.95383e-08,239.858,240.638,241.417,242.196,242.975,243.754,244.532,245.31,246.088,246.866,247.644,248.423,249.202,249.983,250.765,251.549,252.335,253.125,253.918,254.716,255.519,256.329,257.146,257.972,258.808,259.656,260.516,261.391,262.282,263.191,264.119,265.07,266.044,267.045,268.072,269.131,270.221,271.347,272.508,273.709,274.951,276.235,277.564,278.939,280.361,281.832,283.352,239.834,239.974,240.109,240.241,240.37,240.495,240.616,240.734,240.848,240.958,241.065,241.167,241.266,241.361,241.452,241.539,241.622,241.7,241.774,241.843,241.907,241.966,242.02,242.068,242.111,242.147,242.178,242.202,242.22,242.231,242.234,11289,21756.1,242.234
1051200,241.392,0.883465,171.567,17785.5,1145.63,801.944,-35212.4,-17785.5,30354.1,83586.5,0.0221616,0.0222269,-3.27858e-05,259.529,-2.12303e-08,239.858,240.639,241.42,242.202,242.983,243.764,244.546,245.329,246.113,246.898,247.684,248.472,249.263,250.057,250.853,251.654,252.459,253.27,254.086,254.91,255.741,256.581,257.432,258.293,259.168,260.055,260.959,261.878,262.816,263.774,264.753,265.755,266.782,267.835,268.916,270.027,271.169,272.344,273.553,274.797,276.077,277.394,278.75,280.143,281.574,283.043,284.549,239.834,239.976,240.114,240.248,240.379,240.505,240.628,240.747,240.863,240.974,241.082,241.186,241.286,241.382,241.473,241.561,241.644,241.722,241.796,241.865,241.93,241.989,242.043,242.091,242.134,242.171,242.202,242.226,242.244,242.255,242.258,11595.1,22346.1,242.258
1054800,241.411,0.883387,174.058,17906.7,1164.86,815.404,-33656.3,-17906.7,30683.7,83586.4,0.0224023,0.0224683,-3.31394e-05,259.966,-2.14721e-08,239.858,240.645,241.432,242.219,243.006,243.795,244.585,245.376,246.169,246.965,247.763,248.564,249.369,250.179,250.993,251.813,252.639,253.473,254.313,255.164,256.023,256.894,257.776,258.672,259.581,260.506,261.446,262.405,263.383,264.381,265.4,266.443,267.509,268.6,269.717,270.862,272.034,273.235,274.464,275.724,277.012,278.33,279.676,281.049,282.448,283.872,285.318,239.834,239.978,240.118,240.254,240.386,240.515,240.64,240.76,240.877,240.99,241.099,241.204,241.305,241.402,241.494,241.583,241.666,241.746,241.82,241.89,241.954,242.014,242.068,242.117,242.16,242.197,242.228,242.252,242.27,242.281,242.284,11787.6,22717,242.284
1058400,241.43,0.88331,176.026,18117.2,1171.13,819.789,-31088.2,-18117.2,30966.2,83586.3,0.0226086,0.0226689,-3.34388e-05,260.344,-2.02485e-08,239.859,240.655,241.451,242.247,243.045,243.844,244.645,245.448,246.253,247.062,247.875,248.692,249.513,250.341,251.174,252.014,252.863,253.719,254.584,255.46,256.346,257.245,258.156,259.081,260.02,260.975,261.947,262.936,263.944,264.971,266.018,267.086,268.175,269.287,270.421,271.577,272.757,273.958,275.182,276.427,277.693,278.977,280.278,281.595,282.923,284.261,285.604,239.834,239.98,240.121,240.259,240.393,240.523,240.65,240.772,240.89,241.005,241.115,241.221,241.323,241.421,241.515,241.604,241.688,241.768,241.844,241.914,241.979,242.039,242.094,242.143,242.186,242.223,242.254,242.279,242.297,242.308,242.311,11853.2,22843.5,242.311
1062000,241.447,0.883241,177.339,18393.6,1164,814.799,-27726.5,-18393.6,31173.3,83586.2,0.0227597,0.0228083,-3.36636e-05,260.637,-1.76463e-08,239.859,240.667,241.476,242.285,243.095,243.908,244.722,245.539,246.359,247.184,248.012,248.847,249.686,250.532,251.385,252.245,253.114,253.992,254.88,255.779,256.688,257.61,258.544,259.493,260.455,261.433,262.425,263.435,264.46,265.503,266.563,267.641,268.736,269.849,270.979,272.126,273.288,274.466,275.656,276.859,278.072,279.292,280.517,281.743,282.966,284.183,285.389,239.834,239.981,240.124,240.263,240.398,240.53,240.658,240.781,240.901,241.017,241.129,241.236,241.339,241.438,241.533,241.623,241.709,241.789,241.865,241.936,242.002,242.063,242.118,242.167,242.211,242.249,242.28,242.305,242.323,242.334,242.337,11787.6,22717,242.337
